network,autonomous_system_number,autonomous_system_organization
130.176.155.0/24,16509,amazon-02
130.176.152.0/24,16509,amazon-02
130.176.151.0/24,16509,amazon-02
130.176.148.0/23,16509,amazon-02
130.176.144.0/23,16509,amazon-02
130.176.142.0/23,16509,amazon-02
130.176.136.0/23,16509,amazon-02
130.176.132.0/22,16509,amazon-02
130.176.130.0/23,16509,amazon-02
130.176.129.0/24,16509,amazon-02
130.176.126.0/23,16509,amazon-02
130.176.125.0/24,16509,amazon-02
130.176.120.0/24,16509,amazon-02
130.176.118.0/23,16509,amazon-02
130.176.112.0/23,16509,amazon-02
130.176.111.0/24,16509,amazon-02
130.176.108.0/23,16509,amazon-02
130.176.156.0/22,16509,amazon-02
137.83.193.0/24,16509,amazon-02
130.176.160.0/21,16509,amazon-02
130.176.170.0/23,16509,amazon-02
130.248.141.0/24,16509,amazon-02
130.193.2.0/24,16509,amazon-02
130.176.232.0/23,16509,amazon-02
130.176.230.0/23,16509,amazon-02
130.176.229.0/24,16509,amazon-02
130.176.226.0/23,16509,amazon-02
130.176.224.0/24,16509,amazon-02
130.176.220.0/22,16509,amazon-02
130.176.218.0/23,16509,amazon-02
130.176.217.0/24,16509,amazon-02
130.176.208.0/21,16509,amazon-02
130.176.192.0/20,16509,amazon-02
130.176.184.0/21,16509,amazon-02
130.176.182.0/23,16509,amazon-02
130.176.179.0/24,16509,amazon-02
130.176.174.0/23,16509,amazon-02
130.176.172.0/24,16509,amazon-02
130.176.168.0/24,16509,amazon-02
23.162.184.0/24,16509,amazon-02
146.0.15.0/24,16509,amazon-02
146.66.3.0/24,16509,amazon-02
168.100.67.0/24,16509,amazon-02
168.100.65.0/24,16509,amazon-02
168.100.27.0/24,16509,amazon-02
168.87.180.0/22,16509,amazon-02
168.87.143.0/24,16509,amazon-02
168.86.156.0/24,16509,amazon-02
168.86.152.0/22,16509,amazon-02
168.100.68.0/22,16509,amazon-02
168.86.144.0/21,16509,amazon-02
167.251.49.0/24,16509,amazon-02
167.234.48.0/22,16509,amazon-02
166.0.164.0/24,16509,amazon-02
166.0.151.0/24,16509,amazon-02
166.0.106.0/24,16509,amazon-02
165.225.126.0/24,16509,amazon-02
165.225.100.0/23,16509,amazon-02
168.86.140.0/22,16509,amazon-02
168.100.72.0/22,16509,amazon-02
168.100.76.0/23,16509,amazon-02
168.100.80.0/23,16509,amazon-02
168.149.242.0/23,16509,amazon-02
168.100.168.0/24,16509,amazon-02
168.100.124.0/23,16509,amazon-02
168.100.123.0/24,16509,amazon-02
168.100.116.0/22,16509,amazon-02
168.100.114.0/23,16509,amazon-02
168.100.113.0/24,16509,amazon-02
168.100.111.0/24,16509,amazon-02
168.100.108.0/23,16509,amazon-02
168.100.107.0/24,16509,amazon-02
168.100.104.0/24,16509,amazon-02
168.100.100.0/22,16509,amazon-02
168.100.98.0/23,16509,amazon-02
168.100.97.0/24,16509,amazon-02
168.100.94.0/23,16509,amazon-02
168.100.93.0/24,16509,amazon-02
168.100.88.0/24,16509,amazon-02
165.140.171.0/24,16509,amazon-02
168.149.244.0/23,16509,amazon-02
165.125.36.0/24,16509,amazon-02
165.125.33.0/24,16509,amazon-02
164.55.244.0/24,16509,amazon-02
164.55.243.0/24,16509,amazon-02
164.55.240.0/23,16509,amazon-02
164.55.236.0/22,16509,amazon-02
164.55.235.0/24,16509,amazon-02
164.55.233.0/24,16509,amazon-02
164.55.227.0/24,16509,amazon-02
164.55.255.0/24,16509,amazon-02
164.55.224.0/23,16509,amazon-02
163.123.174.0/24,16509,amazon-02
163.123.173.0/24,16509,amazon-02
162.252.165.0/24,16509,amazon-02
162.250.62.0/23,16509,amazon-02
162.250.61.0/24,16509,amazon-02
162.248.24.0/24,16509,amazon-02
162.247.163.0/24,16509,amazon-02
163.253.47.0/24,16509,amazon-02
164.152.64.0/24,16509,amazon-02
164.153.130.0/23,16509,amazon-02
164.153.132.0/23,16509,amazon-02
165.85.90.0/23,16509,amazon-02
165.85.86.0/24,16509,amazon-02
165.85.84.0/23,16509,amazon-02
165.85.82.0/24,16509,amazon-02
165.85.80.0/23,16509,amazon-02
165.85.78.0/23,16509,amazon-02
165.85.76.0/24,16509,amazon-02
165.85.74.0/23,16509,amazon-02
165.85.72.0/24,16509,amazon-02
165.85.64.0/21,16509,amazon-02
165.84.210.0/24,16509,amazon-02
165.69.249.0/24,16509,amazon-02
165.1.168.0/23,16509,amazon-02
165.1.160.0/21,16509,amazon-02
165.1.7.0/24,16509,amazon-02
165.1.5.0/24,16509,amazon-02
164.153.134.0/24,16509,amazon-02
165.125.34.0/23,16509,amazon-02
168.203.6.0/23,16509,amazon-02
168.203.38.0/23,16509,amazon-02
168.203.40.0/23,16509,amazon-02
170.176.154.0/24,16509,amazon-02
170.176.153.0/24,16509,amazon-02
170.176.135.0/24,16509,amazon-02
170.176.129.0/24,16509,amazon-02
170.114.66.0/23,16509,amazon-02
170.114.64.0/24,16509,amazon-02
170.114.63.0/24,16509,amazon-02
170.176.156.0/24,16509,amazon-02
170.114.53.0/24,16509,amazon-02
170.114.44.0/24,16509,amazon-02
170.114.42.0/24,16509,amazon-02
170.114.40.0/23,16509,amazon-02
170.114.38.0/24,16509,amazon-02
170.114.37.0/24,16509,amazon-02
170.114.34.0/23,16509,amazon-02
170.114.16.0/20,16509,amazon-02
170.114.49.0/24,16509,amazon-02
170.176.158.0/24,16509,amazon-02
170.176.160.0/24,16509,amazon-02
170.176.200.0/24,16509,amazon-02
173.83.192.0/22,16509,amazon-02
172.99.250.0/24,16509,amazon-02
172.86.224.0/24,16509,amazon-02
172.83.86.0/23,16509,amazon-02
172.82.237.0/24,16509,amazon-02
172.82.225.0/24,16509,amazon-02
172.82.212.0/22,16509,amazon-02
172.82.211.0/24,16509,amazon-02
170.225.220.0/24,16509,amazon-02
170.225.216.0/23,16509,amazon-02
170.225.215.0/24,16509,amazon-02
170.200.247.0/24,16509,amazon-02
170.200.188.0/22,16509,amazon-02
170.176.220.0/22,16509,amazon-02
170.176.218.0/24,16509,amazon-02
170.176.216.0/23,16509,amazon-02
170.176.212.0/22,16509,amazon-02
170.89.190.0/23,16509,amazon-02
170.89.189.0/24,16509,amazon-02
170.89.184.0/24,16509,amazon-02
170.89.182.0/23,16509,amazon-02
170.72.236.0/22,16509,amazon-02
170.72.234.0/23,16509,amazon-02
170.72.232.0/24,16509,amazon-02
170.72.228.0/22,16509,amazon-02
170.72.226.0/24,16509,amazon-02
170.39.141.0/24,16509,amazon-02
170.39.131.0/24,16509,amazon-02
169.150.108.0/22,16509,amazon-02
169.150.106.0/24,16509,amazon-02
169.150.104.0/24,16509,amazon-02
168.238.100.0/24,16509,amazon-02
168.225.30.0/24,16509,amazon-02
168.225.29.0/24,16509,amazon-02
168.225.21.0/24,16509,amazon-02
168.225.11.0/24,16509,amazon-02
168.225.7.0/24,16509,amazon-02
168.203.63.0/24,16509,amazon-02
170.72.240.0/21,16509,amazon-02
162.246.178.0/24,16509,amazon-02
170.72.252.0/23,16509,amazon-02
170.85.52.0/24,16509,amazon-02
170.89.181.0/24,16509,amazon-02
170.89.178.0/24,16509,amazon-02
170.89.176.0/24,16509,amazon-02
170.89.173.0/24,16509,amazon-02
170.89.164.0/24,16509,amazon-02
170.89.160.0/24,16509,amazon-02
170.89.156.0/22,16509,amazon-02
170.89.152.0/23,16509,amazon-02
170.89.150.0/24,16509,amazon-02
170.89.149.0/24,16509,amazon-02
170.89.146.0/23,16509,amazon-02
170.89.144.0/24,16509,amazon-02
170.89.141.0/24,16509,amazon-02
170.89.136.0/22,16509,amazon-02
170.89.134.0/24,16509,amazon-02
170.89.132.0/23,16509,amazon-02
170.89.128.0/22,16509,amazon-02
170.85.50.0/24,16509,amazon-02
146.19.112.0/24,16509,amazon-02
162.245.54.0/23,16509,amazon-02
162.219.12.0/24,16509,amazon-02
155.63.210.0/24,16509,amazon-02
155.63.209.0/24,16509,amazon-02
155.63.90.0/23,16509,amazon-02
155.63.86.0/24,16509,amazon-02
155.63.85.0/24,16509,amazon-02
155.46.214.0/24,16509,amazon-02
155.46.212.0/24,16509,amazon-02
155.63.213.0/24,16509,amazon-02
155.46.196.0/23,16509,amazon-02
155.46.192.0/23,16509,amazon-02
155.46.191.0/24,16509,amazon-02
152.129.250.0/24,16509,amazon-02
152.129.248.0/23,16509,amazon-02
151.186.206.0/24,16509,amazon-02
151.186.205.0/24,16509,amazon-02
151.186.200.0/22,16509,amazon-02
155.46.195.0/24,16509,amazon-02
155.63.216.0/23,16509,amazon-02
155.63.221.0/24,16509,amazon-02
155.63.222.0/24,16509,amazon-02
157.167.156.0/24,16509,amazon-02
157.167.155.0/24,16509,amazon-02
157.167.152.0/23,16509,amazon-02
157.167.144.0/21,16509,amazon-02
157.167.136.0/21,16509,amazon-02
157.167.134.0/23,16509,amazon-02
157.166.212.0/24,16509,amazon-02
157.166.132.0/22,16509,amazon-02
157.84.40.0/23,16509,amazon-02
157.84.32.0/23,16509,amazon-02
156.70.116.0/23,16509,amazon-02
155.226.254.0/24,16509,amazon-02
155.226.224.0/20,16509,amazon-02
155.226.188.0/23,16509,amazon-02
155.226.156.0/23,16509,amazon-02
155.226.152.0/23,16509,amazon-02
155.226.128.0/21,16509,amazon-02
151.186.198.0/24,16509,amazon-02
157.167.225.0/24,16509,amazon-02
151.186.196.0/23,16509,amazon-02
151.186.184.0/23,16509,amazon-02
148.5.93.0/24,16509,amazon-02
148.5.88.0/24,16509,amazon-02
148.5.86.0/23,16509,amazon-02
148.5.84.0/24,16509,amazon-02
148.5.80.0/24,16509,amazon-02
148.5.76.0/23,16509,amazon-02
148.5.74.0/24,16509,amazon-02
148.5.95.0/24,16509,amazon-02
148.5.64.0/24,16509,amazon-02
147.189.18.0/23,16509,amazon-02
147.160.133.0/24,16509,amazon-02
147.124.160.0/21,16509,amazon-02
147.28.38.0/24,16509,amazon-02
147.28.36.0/23,16509,amazon-02
146.133.127.0/24,16509,amazon-02
146.133.124.0/24,16509,amazon-02
147.189.20.0/24,16509,amazon-02
148.135.128.0/18,16509,amazon-02
148.135.192.0/20,16509,amazon-02
148.135.224.0/19,16509,amazon-02
151.186.183.0/24,16509,amazon-02
151.186.180.0/23,16509,amazon-02
151.186.176.0/22,16509,amazon-02
151.186.174.0/23,16509,amazon-02
151.186.172.0/24,16509,amazon-02
151.148.40.0/23,16509,amazon-02
151.148.38.0/23,16509,amazon-02
151.148.37.0/24,16509,amazon-02
151.148.32.0/22,16509,amazon-02
150.242.68.0/24,16509,amazon-02
150.9.222.0/24,16509,amazon-02
150.9.220.0/23,16509,amazon-02
150.9.216.0/22,16509,amazon-02
149.72.106.0/23,16509,amazon-02
149.20.11.0/24,16509,amazon-02
149.19.6.0/23,16509,amazon-02
148.163.131.0/24,16509,amazon-02
151.186.192.0/22,16509,amazon-02
157.167.226.0/23,16509,amazon-02
157.167.228.0/22,16509,amazon-02
157.167.232.0/21,16509,amazon-02
161.188.168.0/23,16509,amazon-02
161.188.160.0/21,16509,amazon-02
161.188.156.0/23,16509,amazon-02
161.188.154.0/23,16509,amazon-02
161.188.148.0/23,16509,amazon-02
161.188.146.0/23,16509,amazon-02
161.188.140.0/22,16509,amazon-02
161.188.172.0/22,16509,amazon-02
161.188.138.0/23,16509,amazon-02
161.178.0.0/18,16509,amazon-02
161.129.19.0/24,16509,amazon-02
161.69.192.0/24,16509,amazon-02
161.69.126.0/23,16509,amazon-02
161.69.124.0/24,16509,amazon-02
161.69.110.0/23,16509,amazon-02
161.69.109.0/24,16509,amazon-02
161.188.134.0/23,16509,amazon-02
161.188.176.0/20,16509,amazon-02
161.188.205.0/24,16509,amazon-02
161.193.0.0/18,16509,amazon-02
162.219.11.0/24,16509,amazon-02
162.219.9.0/24,16509,amazon-02
162.218.159.0/24,16509,amazon-02
162.217.117.0/24,16509,amazon-02
162.216.126.0/24,16509,amazon-02
162.213.205.0/24,16509,amazon-02
162.213.126.0/24,16509,amazon-02
162.212.32.0/24,16509,amazon-02
162.136.132.0/23,16509,amazon-02
162.136.131.0/24,16509,amazon-02
162.136.61.0/24,16509,amazon-02
162.136.54.0/23,16509,amazon-02
162.33.126.0/24,16509,amazon-02
162.33.124.0/23,16509,amazon-02
161.199.250.0/23,16509,amazon-02
161.199.67.0/24,16509,amazon-02
161.193.128.0/18,16509,amazon-02
161.69.106.0/23,16509,amazon-02
161.69.105.0/24,16509,amazon-02
161.69.100.0/22,16509,amazon-02
161.69.94.0/23,16509,amazon-02
159.60.0.0/20,16509,amazon-02
158.115.156.0/22,16509,amazon-02
158.115.151.0/24,16509,amazon-02
158.115.146.0/23,16509,amazon-02
158.115.141.0/24,16509,amazon-02
158.115.133.0/24,16509,amazon-02
158.51.65.0/24,16509,amazon-02
158.51.9.0/24,16509,amazon-02
158.26.216.0/21,16509,amazon-02
158.26.168.0/21,16509,amazon-02
158.26.56.0/21,16509,amazon-02
157.254.2.0/23,16509,amazon-02
157.248.216.0/22,16509,amazon-02
157.248.214.0/23,16509,amazon-02
157.241.0.0/16,16509,amazon-02
157.175.0.0/16,16509,amazon-02
157.167.240.0/24,16509,amazon-02
159.60.192.0/19,16509,amazon-02
162.221.182.0/23,16509,amazon-02
159.60.224.0/20,16509,amazon-02
159.60.248.0/22,16509,amazon-02
161.69.76.0/22,16509,amazon-02
161.69.75.0/24,16509,amazon-02
161.69.58.0/24,16509,amazon-02
161.69.40.0/24,16509,amazon-02
161.69.8.0/21,16509,amazon-02
161.38.200.0/21,16509,amazon-02
161.38.196.0/22,16509,amazon-02
160.202.137.0/24,16509,amazon-02
160.202.22.0/24,16509,amazon-02
160.202.21.0/24,16509,amazon-02
159.183.58.0/23,16509,amazon-02
159.148.184.0/24,16509,amazon-02
159.148.140.0/24,16509,amazon-02
159.148.136.0/23,16509,amazon-02
159.140.144.0/24,16509,amazon-02
159.140.140.0/23,16509,amazon-02
159.112.232.0/24,16509,amazon-02
159.60.240.0/21,16509,amazon-02
23.150.232.0/24,16509,amazon-02
218.33.0.0/18,16509,amazon-02
2a05:d035:2000::/40,16509,amazon-02
2605:a7c0:11c::/47,16509,amazon-02
2605:a7c0:118::/46,16509,amazon-02
2605:a7c0:114::/46,16509,amazon-02
2605:a7c0:112::/47,16509,amazon-02
2605:a7c0:111::/48,16509,amazon-02
2605:a7c0:10c::/47,16509,amazon-02
2605:a7c0:108::/46,16509,amazon-02
2605:a7c0:104::/46,16509,amazon-02
2605:a7c0:102::/47,16509,amazon-02
2605:a7c0:101::/48,16509,amazon-02
2605:9cc0:f03e::/48,16509,amazon-02
2605:9cc0:f03a::/48,16509,amazon-02
2605:9cc0:f038::/47,16509,amazon-02
2605:9cc0:f036::/47,16509,amazon-02
2605:9cc0:f035::/48,16509,amazon-02
2600:1fa0:4180::/44,16509,amazon-02
2605:a7c0:121::/48,16509,amazon-02
2605:a7c0:122::/47,16509,amazon-02
2605:a7c0:124::/46,16509,amazon-02
2605:a7c0:152::/47,16509,amazon-02
2605:a7c0:151::/48,16509,amazon-02
2600:1fa0:4100::/44,16509,amazon-02
2605:a7c0:14c::/47,16509,amazon-02
2605:a7c0:148::/46,16509,amazon-02
2605:a7c0:144::/46,16509,amazon-02
2605:a7c0:142::/47,16509,amazon-02
2605:9cc0:f030::/47,16509,amazon-02
2605:a7c0:141::/48,16509,amazon-02
2605:a7c0:13c::/47,16509,amazon-02
2605:a7c0:138::/46,16509,amazon-02
2605:a7c0:134::/46,16509,amazon-02
2605:a7c0:132::/47,16509,amazon-02
2605:a7c0:131::/48,16509,amazon-02
2605:a7c0:12c::/47,16509,amazon-02
2605:a7c0:128::/46,16509,amazon-02
2600:1fa0:4140::/44,16509,amazon-02
2605:a7c0:154::/46,16509,amazon-02
2605:9cc0:f02f::/48,16509,amazon-02
2605:9cc0:f02b::/48,16509,amazon-02
2605:9cc0:c02::/48,16509,amazon-02
2605:9cc0:c00::/48,16509,amazon-02
2600:1fa0:6020::/44,16509,amazon-02
2605:9cc0:378::/48,16509,amazon-02
2600:1fa0:6040::/44,16509,amazon-02
2600:1fa0:6060::/44,16509,amazon-02
2600:1fa0:6080::/44,16509,amazon-02
2600:1fa0:60a0::/44,16509,amazon-02
2605:4300:2c13::/48,16509,amazon-02
2600:1fa0:60c0::/44,16509,amazon-02
2600:1fa0:8010::/44,16509,amazon-02
2600:1fa0:8020::/43,16509,amazon-02
2605:32c0:a002::/47,16509,amazon-02
2600:1fa0:8040::/42,16509,amazon-02
2605:2c40:400::/48,16509,amazon-02
2605:9cc0:c06::/48,16509,amazon-02
2605:9cc0:c08::/48,16509,amazon-02
2605:9cc0:c0b::/48,16509,amazon-02
2605:9cc0:c0c::/48,16509,amazon-02
2605:9cc0:f029::/48,16509,amazon-02
2605:9cc0:f026::/48,16509,amazon-02
2605:9cc0:f01e::/48,16509,amazon-02
2605:9cc0:f01d::/48,16509,amazon-02
2605:9cc0:f016::/48,16509,amazon-02
2605:9cc0:f014::/47,16509,amazon-02
2605:9cc0:f013::/48,16509,amazon-02
2605:9cc0:f02c::/47,16509,amazon-02
2605:9cc0:f010::/48,16509,amazon-02
2605:9cc0:c1e::/48,16509,amazon-02
2605:9cc0:c1d::/48,16509,amazon-02
2605:9cc0:c1a::/47,16509,amazon-02
2605:9cc0:c18::/48,16509,amazon-02
2605:9cc0:c14::/48,16509,amazon-02
2605:9cc0:c13::/48,16509,amazon-02
2605:9cc0:c10::/48,16509,amazon-02
2605:9cc0:f009::/48,16509,amazon-02
2605:a7c0:158::/46,16509,amazon-02
2605:a7c0:15c::/47,16509,amazon-02
2605:dd40:8260::/44,16509,amazon-02
2606:a440:5::/48,16509,amazon-02
2600:1f70:c000::/40,16509,amazon-02
2606:9fc0:a1::/48,16509,amazon-02
2600:1f70:e000::/40,16509,amazon-02
2606:9fc0:34::/47,16509,amazon-02
2606:9fc0:31::/48,16509,amazon-02
2600:1fa0:1020::/44,16509,amazon-02
2606:9fc0:2a::/48,16509,amazon-02
2606:9fc0:22::/48,16509,amazon-02
2606:9fc0:21::/48,16509,amazon-02
2606:9fc0:14::/48,16509,amazon-02
2606:9fc0:10::/46,16509,amazon-02
2606:9fc0:4::/48,16509,amazon-02
2606:9fc0:2::/47,16509,amazon-02
2606:9fc0:1::/48,16509,amazon-02
2600:1f70:6000::/40,16509,amazon-02
2600:1f70:4000::/40,16509,amazon-02
2606:cd40:1::/48,16509,amazon-02
2606:cd40:41::/48,16509,amazon-02
2606:f4c0:4320::/43,16509,amazon-02
2606:f4c0:4300::/44,16509,amazon-02
2606:f4c0:4200::/40,16509,amazon-02
2606:f4c0:41f0::/44,16509,amazon-02
2600:1f69:c000::/40,16509,amazon-02
2606:f4c0:41c0::/43,16509,amazon-02
2606:f4c0:4180::/42,16509,amazon-02
2600:1fa0:1040::/44,16509,amazon-02
2606:f4c0:4100::/41,16509,amazon-02
2606:f4c0:40a0::/44,16509,amazon-02
2606:f4c0:4080::/43,16509,amazon-02
2606:f4c0:4000::/41,16509,amazon-02
2606:dc00:ff02::/48,16509,amazon-02
2600:1f69:e000::/40,16509,amazon-02
2606:dc00:ff00::/48,16509,amazon-02
2600:1f70:1000::/40,16509,amazon-02
2606:f4c0:40c0::/42,16509,amazon-02
2600:1fa0:1080::/44,16509,amazon-02
2606:9680:20c0::/48,16509,amazon-02
2606:7bc0:1090::/46,16509,amazon-02
2600:1fa0:4040::/42,16509,amazon-02
2606:3dc0:2::/47,16509,amazon-02
2606:3dc0:1::/48,16509,amazon-02
2600:1fa0:4080::/41,16509,amazon-02
2606:2c0:4::/48,16509,amazon-02
2606:2c0:3::/48,16509,amazon-02
2605:e240:b::/48,16509,amazon-02
2606:3dc0:801::/48,16509,amazon-02
2605:dd40:8ff0::/44,16509,amazon-02
2605:dd40:8f00::/44,16509,amazon-02
2605:dd40:8e00::/44,16509,amazon-02
2605:dd40:8d00::/44,16509,amazon-02
2605:dd40:8990::/44,16509,amazon-02
2605:dd40:8880::/44,16509,amazon-02
2605:dd40:8700::/44,16509,amazon-02
2605:dd40:8570::/44,16509,amazon-02
2605:dd40:8f80::/44,16509,amazon-02
2604:f700:1::/48,16509,amazon-02
2600:1fa0:4020::/43,16509,amazon-02
2600:1fa0:4010::/44,16509,amazon-02
2606:7bc0:1080::/47,16509,amazon-02
2600:1fa0:10c0::/44,16509,amazon-02
2606:7bc0:1064::/47,16509,amazon-02
2606:7bc0:1060::/47,16509,amazon-02
2606:7740::/47,16509,amazon-02
2606:3dc0:2046::/47,16509,amazon-02
2606:3dc0:2045::/48,16509,amazon-02
2606:3dc0:802::/47,16509,amazon-02
2600:1fa0:3440::/44,16509,amazon-02
2606:3dc0:2041::/48,16509,amazon-02
2600:1fa0:3480::/44,16509,amazon-02
2606:3dc0:2006::/47,16509,amazon-02
2606:3dc0:2005::/48,16509,amazon-02
2600:1fa0:34c0::/44,16509,amazon-02
2606:3dc0:2002::/47,16509,amazon-02
2606:3dc0:2001::/48,16509,amazon-02
2606:3dc0:2042::/47,16509,amazon-02
2606:f4c0:4340::/42,16509,amazon-02
2604:d0c0:ae42::/47,16509,amazon-02
2600:1fa0:8100::/43,16509,amazon-02
2602:fa36:4::/48,16509,amazon-02
2600:9000:1102::/48,16509,amazon-02
2602:f9e7:22::/48,16509,amazon-02
2600:9000:1104::/48,16509,amazon-02
2602:f9e7:21::/48,16509,amazon-02
2600:9000:1106::/47,16509,amazon-02
2600:9000:1108::/47,16509,amazon-02
2602:817:7::/48,16509,amazon-02
2602:817:2::/47,16509,amazon-02
2602:817:1::/48,16509,amazon-02
2600:9000:110b::/48,16509,amazon-02
2600:9000:110c::/46,16509,amazon-02
2600:9000:1110::/47,16509,amazon-02
2602:815:3003::/48,16509,amazon-02
2602:812:b002::/48,16509,amazon-02
2600:9000:1100::/47,16509,amazon-02
2600:9000:10f8::/45,16509,amazon-02
2600:9000:10f6::/48,16509,amazon-02
2602:fa36:6::/47,16509,amazon-02
2602:fb10:51::/48,16509,amazon-02
2600:9000:10dc::/46,16509,amazon-02
2600:9000:10e0::/46,16509,amazon-02
2600:9000:10e4::/48,16509,amazon-02
2600:9000:10e8::/46,16509,amazon-02
2602:fb10:44::/48,16509,amazon-02
2600:9000:10ec::/48,16509,amazon-02
2600:9000:1113::/48,16509,amazon-02
2602:fb10:41::/48,16509,amazon-02
2602:fb00:4::/48,16509,amazon-02
2602:fb00:2::/47,16509,amazon-02
2600:9000:10f0::/46,16509,amazon-02
2602:fa6b::/40,16509,amazon-02
2602:fa66::/36,16509,amazon-02
2600:9000:10f5::/48,16509,amazon-02
2602:fa36:8::/48,16509,amazon-02
2600:9000:10ee::/47,16509,amazon-02
2600:9000:10da::/48,16509,amazon-02
2600:9000:1114::/46,16509,amazon-02
2600:9000:1118::/47,16509,amazon-02
2600:9000:113b::/48,16509,amazon-02
2600:9000:113c::/48,16509,amazon-02
2602:29e:a1::/48,16509,amazon-02
2600:9000:113e::/47,16509,amazon-02
2601:1700:e100::/40,16509,amazon-02
2600:f0f1:8802::/48,16509,amazon-02
2600:9000:1140::/46,16509,amazon-02
2600:9000:1144::/47,16509,amazon-02
2600:9000:1146::/48,16509,amazon-02
2600:9000:1148::/48,16509,amazon-02
2600:f0f0:5500::/48,16509,amazon-02
2600:9000:114b::/48,16509,amazon-02
2600:f0f0:83::/48,16509,amazon-02
2600:9000:1152::/48,16509,amazon-02
2600:f0f0:81::/48,16509,amazon-02
2602:808:4001::/48,16509,amazon-02
2602:808:4002::/48,16509,amazon-02
2600:9000:1138::/48,16509,amazon-02
2600:9000:1136::/47,16509,amazon-02
2600:9000:111a::/48,16509,amazon-02
2600:9000:111c::/46,16509,amazon-02
2602:80f:9002::/48,16509,amazon-02
2600:9000:1122::/47,16509,amazon-02
2600:9000:1124::/47,16509,amazon-02
2602:80f:9000::/48,16509,amazon-02
2600:9000:1128::/46,16509,amazon-02
2602:812:b000::/48,16509,amazon-02
2600:9000:112e::/48,16509,amazon-02
2602:80a:200c::/48,16509,amazon-02
2600:9000:1130::/47,16509,amazon-02
2600:9000:1134::/48,16509,amazon-02
2602:80a:2002::/48,16509,amazon-02
2602:808:a004::/47,16509,amazon-02
2602:808:a002::/47,16509,amazon-02
2602:808:a001::/48,16509,amazon-02
2602:80a:2018::/48,16509,amazon-02
2600:9000:10d8::/47,16509,amazon-02
2602:fb10:73::/48,16509,amazon-02
2600:9000:10d6::/47,16509,amazon-02
2602:fdeb:14::/46,16509,amazon-02
2600:1fa0:c020::/44,16509,amazon-02
2600:1fa0:c040::/44,16509,amazon-02
2602:fdeb:10::/47,16509,amazon-02
2602:fdeb:4::/47,16509,amazon-02
2600:1fa0:c0c0::/44,16509,amazon-02
2600:1fa0:e020::/44,16509,amazon-02
2600:1fa0:e040::/44,16509,amazon-02
2602:fd3a:22e::/48,16509,amazon-02
2600:1fa0:e080::/44,16509,amazon-02
2602:fd3a:22c::/47,16509,amazon-02
2602:fd3a:22a::/47,16509,amazon-02
2600:1fa0:e0c0::/44,16509,amazon-02
2602:fd3a:228::/48,16509,amazon-02
2600:9000:1000::/48,16509,amazon-02
2600:1fa0:a4c0::/44,16509,amazon-02
2602:fdeb:19::/48,16509,amazon-02
2600:1fa0:a480::/44,16509,amazon-02
2600:1fa0:a440::/44,16509,amazon-02
2604:7440::/48,16509,amazon-02
2600:1fa0:8120::/44,16509,amazon-02
2600:1fa0:8140::/43,16509,amazon-02
2602:fdeb:40::/48,16509,amazon-02
2602:fdeb:38::/47,16509,amazon-02
2602:fdeb:30::/45,16509,amazon-02
2600:1fa0:8160::/44,16509,amazon-02
2600:9000:1003::/48,16509,amazon-02
2600:1fa0:8180::/43,16509,amazon-02
2602:fdeb:28::/47,16509,amazon-02
2600:1fa0:81c0::/43,16509,amazon-02
2602:fdeb:27::/48,16509,amazon-02
